Interaction_ID,Customer_ID,Date_Time,Query_Type,Response_Type,Outcome
INT033519,CUST008638,2025-07-23 09:07:09,billing_explanation,human,resolved
INT033520,CUST008638,2025-10-16 12:49:18,billing_explanation,automated,resolved
INT033521,CUST008639,2025-09-17 21:59:30,usage_question,automated,resolved
INT033522,CUST008639,2025-10-08 15:43:32,billing_explanation,automated,escalated
INT033523,CUST008639,2025-10-16 01:43:45,energy_saving_tips,automated,resolved
INT033524,CUST008639,2025-09-08 07:19:57,payment_issue,automated,resolved
INT033525,CUST008639,2025-11-23 21:00:44,payment_issue,automated,resolved
INT033526,CUST008640,2026-01-02 15:50:30,billing_explanation,human,resolved
INT033527,CUST008640,2025-09-06 16:02:29,account_balance,automated,resolved
INT033528,CUST008641,2025-09-15 11:16:00,billing_explanation,automated,resolved
INT033529,CUST008641,2025-10-29 15:43:20,energy_saving_tips,human,resolved
INT033530,CUST008641,2025-10-17 18:06:09,energy_saving_tips,automated,resolved
INT033531,CUST008642,2025-09-05 01:56:53,usage_question,automated,escalated
INT033532,CUST008642,2025-10-20 19:45:51,usage_question,human,resolved
INT033533,CUST008643,2025-10-16 01:29:59,billing_explanation,automated,escalated
INT033534,CUST008644,2025-07-24 13:05:19,energy_saving_tips,automated,resolved
INT033535,CUST008645,2025-10-24 14:26:42,energy_saving_tips,human,resolved
INT033536,CUST008646,2025-12-28 01:07:55,usage_question,automated,resolved
INT033537,CUST008646,2025-10-19 14:55:47,energy_saving_tips,automated,resolved
INT033538,CUST008648,2025-07-10 17:02:10,account_balance,automated,escalated
INT033539,CUST008648,2025-07-15 19:19:06,billing_explanation,automated,resolved
INT033540,CUST008649,2025-07-28 08:46:23,energy_saving_tips,automated,resolved
INT033541,CUST008649,2025-11-30 18:34:20,account_balance,automated,resolved
INT033542,CUST008650,2025-09-26 03:38:14,energy_saving_tips,automated,resolved
INT033543,CUST008650,2025-08-21 00:50:51,usage_question,human,resolved
INT033544,CUST008651,2025-11-23 13:51:09,energy_saving_tips,automated,escalated
INT033545,CUST008651,2025-10-02 16:37:55,billing_explanation,human,resolved
INT033546,CUST008652,2025-10-03 16:46:06,account_balance,automated,resolved
INT033547,CUST008652,2025-07-09 15:35:18,energy_saving_tips,automated,resolved
INT033548,CUST008653,2025-08-11 19:23:23,energy_saving_tips,automated,escalated
INT033549,CUST008653,2025-07-20 20:42:32,energy_saving_tips,automated,escalated
INT033550,CUST008654,2025-10-21 14:49:58,billing_explanation,human,resolved
INT033551,CUST008654,2025-07-13 11:07:55,payment_issue,automated,resolved
INT033552,CUST008654,2025-12-27 21:10:24,account_balance,automated,resolved
INT033553,CUST008655,2025-09-12 22:01:54,usage_question,automated,resolved
INT033554,CUST008655,2025-11-14 12:25:16,payment_issue,automated,resolved
INT033555,CUST008656,2025-11-10 18:42:40,energy_saving_tips,automated,resolved
INT033556,CUST008656,2025-12-17 08:25:58,billing_explanation,human,resolved
INT033557,CUST008656,2025-12-31 00:46:56,usage_question,automated,resolved
INT033558,CUST008656,2025-08-27 10:59:59,billing_explanation,automated,resolved
INT033559,CUST008656,2025-12-19 09:20:40,energy_saving_tips,automated,escalated
INT033560,CUST008657,2025-11-09 04:58:17,energy_saving_tips,human,resolved
INT033561,CUST008657,2025-08-25 16:55:18,energy_saving_tips,automated,resolved
INT033562,CUST008657,2025-12-01 12:48:23,energy_saving_tips,automated,resolved
INT033563,CUST008657,2025-10-12 11:13:00,usage_question,automated,resolved
INT033564,CUST008657,2025-12-26 23:17:34,technical_support,automated,escalated
INT033565,CUST008657,2025-08-25 12:12:37,usage_question,human,resolved
INT033566,CUST008657,2025-09-02 19:20:04,energy_saving_tips,automated,resolved
INT033567,CUST008657,2025-11-10 11:44:55,billing_explanation,automated,resolved
INT033568,CUST008659,2025-08-18 14:13:50,usage_question,human,resolved
INT033569,CUST008659,2025-10-25 00:37:56,usage_question,human,resolved
INT033570,CUST008659,2025-11-01 13:11:31,usage_question,automated,resolved
INT033571,CUST008659,2025-10-17 12:40:44,billing_explanation,automated,resolved
INT033572,CUST008660,2025-11-19 22:05:07,energy_saving_tips,automated,resolved
INT033573,CUST008660,2025-07-12 08:32:18,usage_question,automated,escalated
INT033574,CUST008661,2025-10-17 20:25:04,energy_saving_tips,automated,resolved
INT033575,CUST008661,2025-08-04 21:03:12,energy_saving_tips,automated,resolved
INT033576,CUST008661,2025-07-17 15:37:45,billing_explanation,automated,resolved
INT033577,CUST008662,2025-10-21 23:54:44,billing_explanation,automated,resolved
INT033578,CUST008663,2025-10-31 04:25:00,usage_question,automated,resolved
INT033579,CUST008663,2025-12-14 05:49:13,billing_explanation,human,resolved
INT033580,CUST008663,2026-01-01 03:06:00,energy_saving_tips,human,resolved
INT033581,CUST008663,2025-11-30 21:46:29,account_balance,automated,resolved
INT033582,CUST008663,2025-10-28 04:50:18,payment_issue,automated,escalated
INT033583,CUST008664,2025-10-25 07:16:25,energy_saving_tips,automated,resolved
INT033584,CUST008664,2025-11-04 18:20:19,account_balance,automated,resolved
INT033585,CUST008664,2025-09-14 05:00:10,energy_saving_tips,human,resolved
INT033586,CUST008665,2025-07-30 06:46:03,energy_saving_tips,automated,resolved
INT033587,CUST008665,2025-07-23 09:37:33,account_balance,automated,resolved
INT033588,CUST008667,2025-10-06 22:39:52,energy_saving_tips,human,resolved
INT033589,CUST008667,2025-09-12 16:24:24,billing_explanation,automated,resolved
INT033590,CUST008667,2025-09-09 08:37:08,energy_saving_tips,automated,resolved
INT033591,CUST008668,2025-11-19 05:05:43,billing_explanation,human,resolved
INT033592,CUST008668,2025-10-23 19:47:15,technical_support,automated,resolved
INT033593,CUST008668,2025-10-10 19:01:53,account_balance,automated,escalated
INT033594,CUST008669,2025-07-09 12:46:46,usage_question,human,resolved
INT033595,CUST008669,2025-07-22 13:06:35,billing_explanation,automated,resolved
INT033596,CUST008669,2025-12-04 05:16:07,energy_saving_tips,automated,resolved
INT033597,CUST008670,2025-07-21 20:02:21,energy_saving_tips,automated,resolved
INT033598,CUST008670,2025-10-07 14:34:06,energy_saving_tips,automated,resolved
INT033599,CUST008670,2025-07-23 05:25:38,energy_saving_tips,automated,escalated
INT033600,CUST008670,2025-12-18 07:03:11,energy_saving_tips,automated,escalated
INT033601,CUST008670,2025-10-26 12:58:51,energy_saving_tips,automated,escalated
INT033602,CUST008671,2025-07-11 10:11:40,energy_saving_tips,automated,resolved
INT033603,CUST008671,2025-11-01 14:46:56,energy_saving_tips,automated,resolved
INT033604,CUST008672,2025-09-28 23:38:17,payment_issue,human,escalated
INT033605,CUST008672,2025-11-24 05:15:43,usage_question,human,resolved
INT033606,CUST008672,2025-07-13 12:38:13,energy_saving_tips,automated,resolved
INT033607,CUST008672,2025-07-23 23:58:03,billing_explanation,human,resolved
INT033608,CUST008672,2025-09-03 13:37:52,usage_question,automated,resolved
INT033609,CUST008673,2025-07-29 09:06:27,energy_saving_tips,automated,resolved
INT033610,CUST008673,2025-12-02 09:20:42,energy_saving_tips,automated,resolved
INT033611,CUST008673,2025-07-24 07:09:45,energy_saving_tips,automated,resolved
INT033612,CUST008673,2025-10-02 22:18:43,usage_question,automated,escalated
INT033613,CUST008674,2025-07-13 19:49:16,energy_saving_tips,automated,escalated
INT033614,CUST008675,2025-11-26 08:10:01,energy_saving_tips,automated,escalated
INT033615,CUST008676,2025-10-27 13:59:49,billing_explanation,automated,resolved
INT033616,CUST008676,2025-08-28 12:19:31,usage_question,automated,resolved
INT033617,CUST008676,2025-08-23 15:18:23,energy_saving_tips,automated,resolved
INT033618,CUST008676,2025-11-03 14:07:00,billing_explanation,human,resolved
INT033619,CUST008677,2025-10-20 11:56:47,energy_saving_tips,automated,resolved
INT033620,CUST008677,2025-07-28 00:02:39,energy_saving_tips,automated,resolved
INT033621,CUST008678,2025-07-29 09:50:46,billing_explanation,automated,resolved
INT033622,CUST008678,2025-09-27 06:02:32,energy_saving_tips,human,resolved
INT033623,CUST008680,2025-08-07 16:20:49,account_balance,automated,resolved
INT033624,CUST008680,2025-08-11 12:49:19,billing_explanation,automated,resolved
INT033625,CUST008680,2025-08-23 08:12:10,billing_explanation,automated,resolved
INT033626,CUST008681,2025-08-15 18:32:22,usage_question,automated,resolved
INT033627,CUST008683,2025-08-14 15:52:31,energy_saving_tips,automated,resolved
INT033628,CUST008683,2025-08-17 12:08:06,energy_saving_tips,human,resolved
INT033629,CUST008683,2025-11-21 11:31:59,energy_saving_tips,human,resolved
INT033630,CUST008684,2025-09-05 22:16:58,technical_support,automated,resolved
INT033631,CUST008684,2025-11-10 18:55:05,energy_saving_tips,automated,unresolved
INT033632,CUST008684,2025-12-02 13:11:54,billing_explanation,automated,resolved
INT033633,CUST008685,2025-12-08 15:38:56,billing_explanation,automated,resolved
INT033634,CUST008686,2025-07-27 15:23:55,energy_saving_tips,human,resolved
INT033635,CUST008688,2025-10-19 09:17:41,energy_saving_tips,automated,resolved
INT033636,CUST008688,2025-12-28 04:38:27,energy_saving_tips,automated,resolved
INT033637,CUST008689,2025-08-12 00:39:52,usage_question,automated,resolved
INT033638,CUST008689,2025-12-28 02:27:58,energy_saving_tips,automated,escalated
INT033639,CUST008689,2025-12-02 04:55:51,energy_saving_tips,automated,resolved
INT033640,CUST008689,2025-10-28 16:37:30,account_balance,automated,resolved
INT033641,CUST008689,2025-08-18 07:05:10,energy_saving_tips,automated,resolved
INT033642,CUST008689,2025-09-07 12:28:05,technical_support,automated,resolved
INT033643,CUST008690,2025-12-15 13:45:29,energy_saving_tips,automated,resolved
INT033644,CUST008690,2025-07-09 20:37:58,billing_explanation,automated,resolved
INT033645,CUST008690,2025-08-29 07:39:05,billing_explanation,automated,escalated
INT033646,CUST008691,2025-08-13 00:14:14,account_balance,human,resolved
INT033647,CUST008691,2025-08-13 07:48:30,energy_saving_tips,automated,resolved
INT033648,CUST008691,2025-09-03 16:51:38,energy_saving_tips,automated,resolved
INT033649,CUST008691,2025-07-22 20:08:50,usage_question,human,resolved
INT033650,CUST008691,2025-12-10 03:57:16,energy_saving_tips,automated,resolved
INT033651,CUST008691,2025-07-26 00:24:34,usage_question,automated,resolved
INT033652,CUST008691,2025-12-08 01:49:53,billing_explanation,human,resolved
INT033653,CUST008691,2025-07-24 11:34:05,billing_explanation,human,resolved
INT033654,CUST008692,2025-12-19 22:44:38,energy_saving_tips,human,resolved
INT033655,CUST008692,2025-10-27 17:23:17,energy_saving_tips,automated,resolved
INT033656,CUST008692,2025-11-08 04:09:55,usage_question,automated,resolved
INT033657,CUST008692,2025-12-31 08:13:51,usage_question,human,resolved
INT033658,CUST008695,2025-07-26 16:43:54,billing_explanation,human,resolved
INT033659,CUST008696,2025-12-04 20:32:53,technical_support,automated,resolved
INT033660,CUST008696,2025-11-21 14:15:25,technical_support,automated,resolved
INT033661,CUST008696,2025-09-30 17:58:37,billing_explanation,automated,escalated
INT033662,CUST008697,2025-09-16 17:19:56,billing_explanation,automated,resolved
INT033663,CUST008697,2025-12-14 13:17:44,billing_explanation,automated,resolved
INT033664,CUST008698,2025-11-23 01:16:27,billing_explanation,automated,resolved
INT033665,CUST008698,2025-08-07 06:45:32,energy_saving_tips,automated,resolved
INT033666,CUST008698,2025-09-19 03:14:04,usage_question,human,resolved
INT033667,CUST008698,2025-07-20 20:56:15,account_balance,human,resolved
INT033668,CUST008699,2025-09-09 08:16:26,billing_explanation,automated,resolved
INT033669,CUST008699,2025-07-15 15:12:05,energy_saving_tips,human,resolved
INT033670,CUST008700,2025-09-23 18:44:19,usage_question,automated,resolved
INT033671,CUST008702,2025-10-22 15:40:55,usage_question,human,resolved
INT033672,CUST008702,2025-11-25 22:30:58,energy_saving_tips,automated,resolved
INT033673,CUST008702,2025-08-13 15:59:13,energy_saving_tips,human,resolved
INT033674,CUST008702,2025-09-14 11:30:06,billing_explanation,automated,resolved
INT033675,CUST008702,2025-11-25 20:33:40,energy_saving_tips,automated,resolved
INT033676,CUST008703,2025-09-20 19:41:55,technical_support,automated,resolved
INT033677,CUST008703,2025-12-19 17:50:48,payment_issue,automated,unresolved
INT033678,CUST008704,2025-10-05 16:59:50,energy_saving_tips,automated,resolved
INT033679,CUST008704,2025-12-09 09:19:22,energy_saving_tips,automated,escalated
INT033680,CUST008704,2025-10-24 05:16:07,energy_saving_tips,automated,resolved
INT033681,CUST008705,2025-07-30 16:31:08,usage_question,automated,resolved
INT033682,CUST008705,2025-09-05 08:51:28,energy_saving_tips,automated,resolved
INT033683,CUST008705,2025-10-04 13:48:53,account_balance,automated,resolved
INT033684,CUST008705,2025-08-04 14:57:05,account_balance,automated,resolved
INT033685,CUST008706,2025-08-13 09:34:20,account_balance,human,resolved
INT033686,CUST008706,2025-07-25 23:13:11,account_balance,automated,resolved
INT033687,CUST008707,2025-09-24 11:10:22,usage_question,automated,escalated
INT033688,CUST008707,2025-11-22 10:56:58,usage_question,automated,resolved
INT033689,CUST008708,2025-12-06 21:56:04,energy_saving_tips,automated,resolved
INT033690,CUST008708,2025-07-18 04:05:34,billing_explanation,human,resolved
INT033691,CUST008708,2025-07-22 04:34:04,billing_explanation,automated,escalated
INT033692,CUST008709,2025-08-13 03:26:31,energy_saving_tips,automated,resolved
INT033693,CUST008709,2025-08-26 11:51:47,payment_issue,automated,resolved
INT033694,CUST008709,2025-10-13 12:07:51,billing_explanation,human,resolved
INT033695,CUST008709,2025-08-31 18:30:09,technical_support,automated,unresolved
INT033696,CUST008710,2025-07-30 19:59:41,billing_explanation,automated,resolved
INT033697,CUST008710,2025-11-03 13:46:37,billing_explanation,automated,resolved
INT033698,CUST008710,2025-10-13 16:27:53,billing_explanation,automated,resolved
INT033699,CUST008710,2025-07-22 12:00:00,energy_saving_tips,automated,resolved
INT033700,CUST008711,2025-10-03 22:55:36,energy_saving_tips,automated,resolved
INT033701,CUST008711,2025-12-21 18:26:24,account_balance,automated,resolved
INT033702,CUST008712,2025-07-09 17:14:17,technical_support,automated,resolved
INT033703,CUST008712,2025-08-31 15:46:02,technical_support,automated,escalated
INT033704,CUST008712,2025-12-03 03:23:00,usage_question,automated,resolved
INT033705,CUST008712,2025-12-01 19:36:39,account_balance,automated,escalated
INT033706,CUST008712,2025-12-27 02:40:32,energy_saving_tips,human,resolved
INT033707,CUST008713,2025-10-21 17:59:39,energy_saving_tips,automated,escalated
INT033708,CUST008713,2025-11-07 04:58:08,account_balance,human,resolved
INT033709,CUST008713,2025-09-05 01:11:23,technical_support,automated,escalated
INT033710,CUST008713,2025-11-04 02:24:27,energy_saving_tips,automated,resolved
INT033711,CUST008713,2025-07-09 13:22:16,account_balance,automated,escalated
INT033712,CUST008713,2025-10-14 23:43:12,energy_saving_tips,human,resolved
INT033713,CUST008713,2025-12-28 09:33:55,billing_explanation,automated,resolved
INT033714,CUST008714,2025-12-13 05:05:11,energy_saving_tips,automated,resolved
INT033715,CUST008714,2025-07-24 11:24:01,energy_saving_tips,automated,resolved
INT033716,CUST008715,2025-08-16 07:45:09,usage_question,automated,resolved
INT033717,CUST008715,2025-08-12 22:17:39,energy_saving_tips,automated,resolved
INT033718,CUST008715,2025-09-15 22:17:01,usage_question,human,resolved
INT033719,CUST008715,2025-11-02 01:31:00,energy_saving_tips,automated,resolved
INT033720,CUST008717,2025-09-18 14:31:32,energy_saving_tips,human,resolved
INT033721,CUST008717,2025-07-27 00:40:21,billing_explanation,automated,resolved
INT033722,CUST008717,2025-08-16 00:24:53,account_balance,automated,resolved
INT033723,CUST008718,2025-11-10 19:02:48,energy_saving_tips,automated,resolved
INT033724,CUST008718,2025-07-23 22:24:16,billing_explanation,automated,resolved
INT033725,CUST008719,2025-09-30 00:49:26,energy_saving_tips,human,resolved
INT033726,CUST008719,2025-08-31 17:04:59,energy_saving_tips,automated,resolved
INT033727,CUST008721,2025-12-17 08:51:15,account_balance,human,resolved
INT033728,CUST008721,2025-07-12 13:23:28,billing_explanation,automated,resolved
INT033729,CUST008721,2025-09-20 07:31:10,energy_saving_tips,human,resolved
INT033730,CUST008721,2025-11-09 05:18:50,energy_saving_tips,human,resolved
INT033731,CUST008722,2025-12-03 03:11:21,usage_question,automated,escalated
INT033732,CUST008722,2025-08-29 23:33:46,energy_saving_tips,automated,resolved
INT033733,CUST008723,2025-12-10 12:00:23,energy_saving_tips,automated,resolved
