Ticket_ID,Customer_ID,Issue_Type,Ticket_Status,Date_Opened,Date_Closed,Resolution_Method
TKT010975,CUST009084,billing_discrepancy,closed,2025-11-09,2025-11-11,system_auto_resolved
TKT010976,CUST009086,billing_discrepancy,open,2025-07-18,,
TKT010977,CUST009086,usage_concern,closed,2025-03-10,2025-03-23,chatbot_automated
TKT010978,CUST009086,account_management,open,2025-11-03,,
TKT010979,CUST009088,account_management,closed,2025-04-19,2025-04-20,human_agent
TKT010980,CUST009088,usage_concern,closed,2025-10-06,2025-10-13,human_agent
TKT010981,CUST009088,usage_concern,open,2025-07-21,,
TKT010982,CUST009088,usage_concern,open,2025-10-07,,
TKT010983,CUST009090,billing_discrepancy,closed,2025-01-29,2025-02-10,human_agent
TKT010984,CUST009090,billing_discrepancy,closed,2025-10-05,2025-10-18,human_agent
TKT010985,CUST009091,account_management,in_progress,2025-08-13,,
TKT010986,CUST009096,billing_discrepancy,open,2025-05-11,,
TKT010987,CUST009097,billing_discrepancy,closed,2025-02-26,2025-03-02,chatbot_automated
TKT010988,CUST009098,account_management,closed,2025-06-18,2025-06-27,human_agent
TKT010989,CUST009106,energy_saving_advice,closed,2025-12-23,2025-12-29,human_agent
TKT010990,CUST009106,billing_discrepancy,closed,2025-03-29,2025-04-02,human_agent
TKT010991,CUST009106,energy_saving_advice,closed,2025-06-04,2025-06-16,human_agent
TKT010992,CUST009107,billing_discrepancy,open,2025-12-11,,
TKT010993,CUST009107,billing_discrepancy,closed,2025-03-01,2025-03-07,human_agent
TKT010994,CUST009107,billing_discrepancy,closed,2025-01-29,2025-02-05,human_agent
TKT010995,CUST009107,usage_concern,closed,2025-10-25,2025-10-28,chatbot_automated
TKT010996,CUST009107,billing_discrepancy,closed,2025-08-09,2025-08-21,human_agent
TKT010997,CUST009110,billing_discrepancy,closed,2025-03-21,2025-03-30,human_agent
TKT010998,CUST009111,billing_discrepancy,closed,2025-09-23,2025-10-03,chatbot_automated
TKT010999,CUST009111,usage_concern,open,2025-03-09,,
TKT011000,CUST009116,billing_discrepancy,closed,2025-08-29,2025-09-05,system_auto_resolved
TKT011001,CUST009116,energy_saving_advice,closed,2025-07-31,2025-08-03,chatbot_automated
TKT011002,CUST009117,energy_saving_advice,in_progress,2025-11-02,,
TKT011003,CUST009118,energy_saving_advice,closed,2025-06-03,2025-06-14,human_agent
TKT011004,CUST009120,energy_saving_advice,closed,2025-03-17,2025-03-24,human_agent
TKT011005,CUST009121,energy_saving_advice,in_progress,2025-09-26,,
TKT011006,CUST009122,billing_discrepancy,closed,2025-08-06,2025-08-12,chatbot_automated
TKT011007,CUST009123,energy_saving_advice,closed,2025-09-02,2025-09-12,chatbot_automated
TKT011008,CUST009123,usage_concern,closed,2025-03-17,2025-03-21,human_agent
TKT011009,CUST009124,usage_concern,closed,2025-05-01,2025-05-08,human_agent
TKT011010,CUST009125,service_interruption,closed,2025-10-13,2025-10-19,system_auto_resolved
TKT011011,CUST009125,usage_concern,open,2025-04-21,,
TKT011012,CUST009125,usage_concern,closed,2025-10-27,2025-11-03,human_agent
TKT011013,CUST009126,usage_concern,closed,2025-12-05,2025-12-15,chatbot_automated
TKT011014,CUST009128,usage_concern,open,2025-08-30,,
TKT011015,CUST009128,account_management,closed,2025-09-11,2025-09-21,human_agent
TKT011016,CUST009129,usage_concern,closed,2025-10-10,2025-10-18,human_agent
TKT011017,CUST009130,billing_discrepancy,closed,2025-12-30,2026-01-06,human_agent
TKT011018,CUST009131,billing_discrepancy,closed,2025-09-19,2025-09-27,chatbot_automated
TKT011019,CUST009132,energy_saving_advice,closed,2025-06-23,2025-06-25,system_auto_resolved
TKT011020,CUST009132,usage_concern,closed,2025-02-21,2025-03-03,system_auto_resolved
TKT011021,CUST009133,usage_concern,closed,2025-01-17,2025-01-28,human_agent
TKT011022,CUST009134,billing_discrepancy,closed,2025-02-06,2025-02-19,human_agent
TKT011023,CUST009135,billing_discrepancy,in_progress,2025-05-20,,
TKT011024,CUST009136,usage_concern,closed,2025-12-08,2025-12-19,human_agent
TKT011025,CUST009138,technical_issue,closed,2025-08-14,2025-08-24,human_agent
TKT011026,CUST009139,billing_discrepancy,closed,2025-11-04,2025-11-14,human_agent
TKT011027,CUST009139,service_interruption,closed,2025-08-05,2025-08-15,human_agent
TKT011028,CUST009141,service_interruption,closed,2025-07-09,2025-07-12,chatbot_automated
TKT011029,CUST009141,energy_saving_advice,closed,2025-06-11,2025-06-17,chatbot_automated
TKT011030,CUST009142,energy_saving_advice,closed,2025-08-16,2025-08-18,system_auto_resolved
TKT011031,CUST009142,billing_discrepancy,closed,2025-09-16,2025-09-24,human_agent
TKT011032,CUST009143,service_interruption,closed,2025-03-18,2025-03-31,human_agent
TKT011033,CUST009143,service_interruption,closed,2025-11-21,2025-12-04,system_auto_resolved
TKT011034,CUST009143,usage_concern,closed,2025-06-15,2025-06-24,human_agent
TKT011035,CUST009143,billing_discrepancy,closed,2025-02-14,2025-02-27,human_agent
TKT011036,CUST009143,usage_concern,in_progress,2025-11-10,,
TKT011037,CUST009143,energy_saving_advice,open,2025-03-05,,
TKT011038,CUST009145,billing_discrepancy,open,2025-10-16,,
TKT011039,CUST009146,billing_discrepancy,closed,2025-11-18,2025-11-28,human_agent
TKT011040,CUST009146,usage_concern,closed,2025-02-14,2025-02-24,chatbot_automated
TKT011041,CUST009147,energy_saving_advice,closed,2025-12-08,2025-12-09,human_agent
TKT011042,CUST009147,billing_discrepancy,open,2025-10-15,,
TKT011043,CUST009148,energy_saving_advice,in_progress,2025-12-25,,
TKT011044,CUST009148,energy_saving_advice,closed,2025-04-03,2025-04-07,human_agent
TKT011045,CUST009148,billing_discrepancy,in_progress,2025-06-22,,
TKT011046,CUST009149,billing_discrepancy,closed,2025-02-13,2025-02-22,human_agent
TKT011047,CUST009149,usage_concern,closed,2025-12-02,2025-12-05,chatbot_automated
TKT011048,CUST009149,energy_saving_advice,closed,2025-04-06,2025-04-19,human_agent
TKT011049,CUST009150,service_interruption,closed,2025-01-15,2025-01-28,human_agent
TKT011050,CUST009150,service_interruption,closed,2025-12-01,2025-12-10,human_agent
TKT011051,CUST009150,usage_concern,closed,2025-12-27,2026-01-05,chatbot_automated
TKT011052,CUST009151,energy_saving_advice,closed,2025-04-09,2025-04-12,chatbot_automated
TKT011053,CUST009151,billing_discrepancy,closed,2025-09-14,2025-09-22,system_auto_resolved
TKT011054,CUST009151,billing_discrepancy,closed,2025-05-07,2025-05-17,chatbot_automated
TKT011055,CUST009152,usage_concern,closed,2025-06-09,2025-06-14,human_agent
TKT011056,CUST009154,usage_concern,closed,2025-08-25,2025-08-28,human_agent
TKT011057,CUST009156,energy_saving_advice,closed,2025-02-15,2025-02-19,human_agent
TKT011058,CUST009157,usage_concern,open,2025-06-01,,
TKT011059,CUST009158,usage_concern,closed,2025-12-19,2025-12-29,chatbot_automated
TKT011060,CUST009159,energy_saving_advice,closed,2025-10-02,2025-10-08,system_auto_resolved
TKT011061,CUST009160,service_interruption,closed,2025-01-14,2025-01-27,system_auto_resolved
TKT011062,CUST009160,usage_concern,open,2025-08-12,,
TKT011063,CUST009160,energy_saving_advice,closed,2025-07-29,2025-08-03,chatbot_automated
TKT011064,CUST009162,usage_concern,closed,2025-03-11,2025-03-24,system_auto_resolved
TKT011065,CUST009163,billing_discrepancy,open,2025-02-02,,
TKT011066,CUST009163,billing_discrepancy,closed,2025-02-24,2025-03-04,human_agent
TKT011067,CUST009164,usage_concern,closed,2025-04-19,2025-04-21,system_auto_resolved
TKT011068,CUST009167,billing_discrepancy,closed,2025-05-02,2025-05-06,human_agent
TKT011069,CUST009168,usage_concern,closed,2025-02-07,2025-02-13,system_auto_resolved
TKT011070,CUST009168,energy_saving_advice,closed,2025-03-03,2025-03-15,human_agent
TKT011071,CUST009169,energy_saving_advice,closed,2025-10-10,2025-10-22,human_agent
TKT011072,CUST009169,billing_discrepancy,closed,2025-07-14,2025-07-20,human_agent
TKT011073,CUST009171,billing_discrepancy,closed,2025-08-23,2025-08-30,human_agent
TKT011074,CUST009171,energy_saving_advice,closed,2025-09-24,2025-09-29,chatbot_automated
TKT011075,CUST009173,billing_discrepancy,closed,2025-06-07,2025-06-15,human_agent
TKT011076,CUST009174,energy_saving_advice,closed,2025-11-06,2025-11-09,chatbot_automated
TKT011077,CUST009175,usage_concern,closed,2025-07-27,2025-08-09,system_auto_resolved
TKT011078,CUST009175,energy_saving_advice,closed,2025-01-09,2025-01-19,human_agent
TKT011079,CUST009177,service_interruption,closed,2025-05-20,2025-05-26,chatbot_automated
TKT011080,CUST009178,billing_discrepancy,open,2025-12-19,,
TKT011081,CUST009178,billing_discrepancy,closed,2025-04-20,2025-05-02,human_agent
TKT011082,CUST009179,billing_discrepancy,closed,2025-01-26,2025-02-07,system_auto_resolved
TKT011083,CUST009179,technical_issue,closed,2025-04-26,2025-05-08,system_auto_resolved
TKT011084,CUST009180,usage_concern,closed,2025-02-10,2025-02-23,system_auto_resolved
TKT011085,CUST009180,usage_concern,open,2025-10-10,,
TKT011086,CUST009180,billing_discrepancy,closed,2025-05-15,2025-05-27,human_agent
TKT011087,CUST009182,billing_discrepancy,closed,2025-11-22,2025-11-28,human_agent
TKT011088,CUST009182,energy_saving_advice,closed,2025-03-24,2025-03-28,chatbot_automated
TKT011089,CUST009182,billing_discrepancy,closed,2025-09-10,2025-09-11,human_agent
TKT011090,CUST009183,billing_discrepancy,closed,2025-02-27,2025-03-12,human_agent
TKT011091,CUST009184,billing_discrepancy,in_progress,2025-11-14,,
TKT011092,CUST009184,usage_concern,closed,2025-08-21,2025-08-27,chatbot_automated
TKT011093,CUST009184,usage_concern,closed,2025-04-24,2025-05-07,human_agent
TKT011094,CUST009188,usage_concern,closed,2026-01-03,2026-01-08,chatbot_automated
TKT011095,CUST009188,billing_discrepancy,in_progress,2025-09-13,,
TKT011096,CUST009189,energy_saving_advice,in_progress,2025-09-18,,
TKT011097,CUST009189,usage_concern,closed,2025-07-05,2025-07-07,human_agent
TKT011098,CUST009189,billing_discrepancy,in_progress,2025-02-16,,
TKT011099,CUST009189,energy_saving_advice,closed,2025-03-13,2025-03-24,chatbot_automated
TKT011100,CUST009189,usage_concern,in_progress,2025-07-01,,
TKT011101,CUST009191,energy_saving_advice,closed,2025-07-11,2025-07-15,chatbot_automated
TKT011102,CUST009191,usage_concern,closed,2025-04-01,2025-04-09,chatbot_automated
TKT011103,CUST009192,billing_discrepancy,closed,2025-06-04,2025-06-06,human_agent
TKT011104,CUST009192,billing_discrepancy,closed,2025-07-24,2025-08-04,chatbot_automated
TKT011105,CUST009193,technical_issue,closed,2025-12-13,2025-12-18,human_agent
TKT011106,CUST009194,billing_discrepancy,closed,2025-06-22,2025-07-01,chatbot_automated
TKT011107,CUST009194,energy_saving_advice,closed,2025-05-11,2025-05-21,human_agent
TKT011108,CUST009195,usage_concern,closed,2025-01-13,2025-01-14,chatbot_automated
TKT011109,CUST009195,billing_discrepancy,closed,2025-02-13,2025-02-14,human_agent
TKT011110,CUST009195,account_management,open,2025-08-18,,
TKT011111,CUST009196,energy_saving_advice,closed,2025-10-01,2025-10-09,human_agent
TKT011112,CUST009196,energy_saving_advice,closed,2025-01-24,2025-02-01,chatbot_automated
TKT011113,CUST009196,energy_saving_advice,closed,2025-05-27,2025-06-06,human_agent
TKT011114,CUST009196,usage_concern,closed,2025-12-28,2026-01-06,chatbot_automated
TKT011115,CUST009198,billing_discrepancy,closed,2025-04-05,2025-04-13,human_agent
TKT011116,CUST009198,billing_discrepancy,closed,2025-08-31,2025-09-01,human_agent
TKT011117,CUST009201,billing_discrepancy,closed,2025-04-05,2025-04-18,human_agent
TKT011118,CUST009201,technical_issue,closed,2025-04-22,2025-04-23,system_auto_resolved
TKT011119,CUST009203,billing_discrepancy,closed,2025-03-13,2025-03-18,human_agent
TKT011120,CUST009204,service_interruption,open,2025-02-20,,
TKT011121,CUST009205,energy_saving_advice,closed,2025-06-06,2025-06-16,human_agent
TKT011122,CUST009205,billing_discrepancy,closed,2025-10-14,2025-10-17,chatbot_automated
TKT011123,CUST009205,billing_discrepancy,closed,2025-08-03,2025-08-06,human_agent
TKT011124,CUST009206,billing_discrepancy,closed,2025-08-18,2025-08-20,system_auto_resolved
TKT011125,CUST009208,billing_discrepancy,closed,2025-07-04,2025-07-15,chatbot_automated
TKT011126,CUST009208,billing_discrepancy,in_progress,2025-08-02,,
TKT011127,CUST009210,technical_issue,closed,2025-03-17,2025-03-18,chatbot_automated
TKT011128,CUST009211,usage_concern,closed,2025-09-08,2025-09-10,chatbot_automated
TKT011129,CUST009212,energy_saving_advice,closed,2025-06-23,2025-06-28,chatbot_automated
TKT011130,CUST009213,billing_discrepancy,closed,2025-03-11,2025-03-19,human_agent
TKT011131,CUST009213,energy_saving_advice,closed,2025-01-30,2025-02-09,human_agent
TKT011132,CUST009214,billing_discrepancy,closed,2025-01-19,2025-02-01,chatbot_automated
TKT011133,CUST009217,billing_discrepancy,closed,2025-09-23,2025-10-06,human_agent
TKT011134,CUST009217,usage_concern,closed,2025-04-18,2025-04-25,human_agent
TKT011135,CUST009220,service_interruption,closed,2025-10-20,2025-10-26,human_agent
TKT011136,CUST009221,account_management,closed,2025-03-12,2025-03-19,human_agent
TKT011137,CUST009221,usage_concern,in_progress,2025-07-06,,
TKT011138,CUST009222,account_management,closed,2025-05-31,2025-06-11,human_agent
TKT011139,CUST009223,usage_concern,closed,2025-06-12,2025-06-18,chatbot_automated
TKT011140,CUST009224,technical_issue,closed,2025-12-23,2025-12-27,system_auto_resolved
TKT011141,CUST009225,usage_concern,closed,2025-11-11,2025-11-14,human_agent
TKT011142,CUST009225,usage_concern,closed,2025-12-08,2025-12-13,human_agent
TKT011143,CUST009226,usage_concern,closed,2025-12-07,2025-12-12,human_agent
TKT011144,CUST009227,usage_concern,closed,2025-04-26,2025-05-02,human_agent
TKT011145,CUST009233,usage_concern,closed,2025-11-13,2025-11-19,human_agent
TKT011146,CUST009234,technical_issue,closed,2025-12-23,2026-01-02,human_agent
TKT011147,CUST009235,account_management,closed,2025-08-10,2025-08-11,human_agent
TKT011148,CUST009238,billing_discrepancy,closed,2025-07-09,2025-07-14,system_auto_resolved
TKT011149,CUST009238,billing_discrepancy,in_progress,2026-01-02,,
TKT011150,CUST009240,energy_saving_advice,closed,2025-05-31,2025-06-06,chatbot_automated
TKT011151,CUST009241,usage_concern,closed,2025-03-30,2025-04-07,system_auto_resolved
TKT011152,CUST009241,service_interruption,closed,2025-06-23,2025-07-04,human_agent
TKT011153,CUST009241,service_interruption,closed,2025-08-05,2025-08-16,human_agent
TKT011154,CUST009243,usage_concern,closed,2026-01-04,2026-01-17,chatbot_automated
TKT011155,CUST009244,billing_discrepancy,closed,2025-01-12,2025-01-17,human_agent
TKT011156,CUST009245,energy_saving_advice,closed,2025-11-12,2025-11-19,system_auto_resolved
TKT011157,CUST009246,energy_saving_advice,closed,2025-08-01,2025-08-07,human_agent
TKT011158,CUST009248,technical_issue,closed,2025-06-16,2025-06-25,human_agent
TKT011159,CUST009249,energy_saving_advice,closed,2025-12-19,2025-12-29,human_agent
TKT011160,CUST009250,billing_discrepancy,closed,2025-05-07,2025-05-13,system_auto_resolved
TKT011161,CUST009250,usage_concern,closed,2025-04-04,2025-04-06,system_auto_resolved
TKT011162,CUST009250,usage_concern,in_progress,2025-06-07,,
TKT011163,CUST009252,energy_saving_advice,closed,2025-05-07,2025-05-20,human_agent
TKT011164,CUST009252,usage_concern,closed,2025-02-23,2025-03-01,chatbot_automated
TKT011165,CUST009252,service_interruption,closed,2025-03-14,2025-03-23,system_auto_resolved
TKT011166,CUST009254,billing_discrepancy,closed,2025-02-02,2025-02-13,human_agent
TKT011167,CUST009254,usage_concern,open,2025-02-14,,
TKT011168,CUST009256,billing_discrepancy,closed,2025-11-02,2025-11-03,chatbot_automated
TKT011169,CUST009256,usage_concern,closed,2025-07-18,2025-07-30,chatbot_automated
TKT011170,CUST009256,usage_concern,closed,2025-03-09,2025-03-18,human_agent
TKT011171,CUST009256,service_interruption,closed,2025-03-31,2025-04-04,human_agent
TKT011172,CUST009257,billing_discrepancy,closed,2025-02-01,2025-02-07,human_agent
TKT011173,CUST009259,energy_saving_advice,closed,2025-10-24,2025-10-31,human_agent
TKT011174,CUST009261,billing_discrepancy,closed,2025-05-20,2025-05-28,human_agent
TKT011175,CUST009261,usage_concern,in_progress,2025-06-18,,
TKT011176,CUST009261,billing_discrepancy,in_progress,2025-07-23,,
TKT011177,CUST009262,energy_saving_advice,in_progress,2025-05-02,,
TKT011178,CUST009263,energy_saving_advice,closed,2025-07-02,2025-07-03,human_agent
TKT011179,CUST009264,billing_discrepancy,open,2025-02-24,,
TKT011180,CUST009264,billing_discrepancy,open,2025-05-10,,
TKT011181,CUST009264,billing_discrepancy,closed,2025-03-26,2025-04-08,human_agent
TKT011182,CUST009265,billing_discrepancy,closed,2025-06-26,2025-07-01,human_agent
TKT011183,CUST009268,usage_concern,closed,2025-05-17,2025-05-27,chatbot_automated
TKT011184,CUST009270,usage_concern,closed,2025-05-15,2025-05-25,human_agent
TKT011185,CUST009272,billing_discrepancy,closed,2025-04-19,2025-04-28,chatbot_automated
TKT011186,CUST009274,usage_concern,in_progress,2025-06-13,,
TKT011187,CUST009276,service_interruption,closed,2025-01-07,2025-01-13,human_agent
TKT011188,CUST009276,billing_discrepancy,in_progress,2025-10-31,,
TKT011189,CUST009277,usage_concern,closed,2025-01-31,2025-02-07,human_agent
TKT011190,CUST009277,billing_discrepancy,closed,2025-03-22,2025-04-04,human_agent
TKT011191,CUST009277,billing_discrepancy,closed,2025-12-02,2025-12-11,chatbot_automated
TKT011192,CUST009279,energy_saving_advice,closed,2025-07-23,2025-08-05,human_agent
TKT011193,CUST009279,technical_issue,closed,2025-05-25,2025-06-03,human_agent
TKT011194,CUST009282,usage_concern,closed,2025-06-23,2025-06-30,human_agent
TKT011195,CUST009285,service_interruption,open,2025-04-24,,
TKT011196,CUST009285,energy_saving_advice,closed,2025-04-15,2025-04-23,chatbot_automated
TKT011197,CUST009285,usage_concern,closed,2025-06-01,2025-06-04,human_agent
TKT011198,CUST009286,usage_concern,closed,2025-10-14,2025-10-23,human_agent
TKT011199,CUST009286,billing_discrepancy,closed,2025-03-08,2025-03-11,chatbot_automated
TKT011200,CUST009288,usage_concern,closed,2025-09-06,2025-09-16,human_agent
TKT011201,CUST009289,usage_concern,closed,2025-10-19,2025-10-26,human_agent
TKT011202,CUST009290,energy_saving_advice,closed,2025-08-11,2025-08-13,human_agent
